year,cod_dpto,cod_mpio,Name_mun,depto,Labor,ibc_sal,PET,pib_dpto_const_base2000,pib_dpto_corr,DIP_dpto,infl_dpto,grado_importancia,addval,weight,pib_mun_corr,pib_mun_const,DIP_mun,TO,TD_Dpto,TO_Dpto,TGP_Dpto
2013,05,05113,BURITICA,ANTIOQUIA,150.5,652052.9209,5236,66612,92613,1.390335083,,7,69.71879478,0.000747518,69.22991943,49.79369354,1.390335083,2.874331474,9.727226257,57.72743988,63.94778442
2014,05,05113,BURITICA,ANTIOQUIA,371.1666667,705224.056,5218,71176,101650,1.428149939,2.719837427,7,69.71879478,0.000747518,75.98524475,53.20536804,1.428149939,7.113197803,9.415057182,57.4821701,63.45665359
2015,05,05113,BURITICA,ANTIOQUIA,493.8333333,716197.6973,5177,,,,,,,,,,,9.538986206,,,
2013,05,05120,CACERES,ANTIOQUIA,359.25,609622.0311,26228,66612,92613,1.390335083,,4,309.1916477,0.003315124,307.0235596,220.8270264,1.390335083,1.369719386,9.727226257,57.72743988,63.94778442
2014,05,05120,CACERES,ANTIOQUIA,225.0833333,665226.5433,27051,71176,101650,1.428149939,2.719837427,4,309.1916477,0.003315124,336.9823303,235.9572449,1.428149939,0.832070291,9.415057182,57.4821701,63.45665359
2015,05,05120,CACERES,ANTIOQUIA,267.5833333,687872.0948,27899,,,,,,,,,,,0.959114432,,,
2013,05,05125,CAICEDO,ANTIOQUIA,164.3333333,638941.5081,6227,66612,92613,1.390335083,,7,60.55653616,0.000649281,60.1319046,43.24993896,1.390334964,2.639045,9.727226257,57.72743988,63.94778442
2014,05,05125,CAICEDO,ANTIOQUIA,170.4166667,653019.0037,6279,71176,101650,1.428149939,2.719837427,7,60.55653616,0.000649281,65.99946594,46.21326065,1.428149939,2.71407342,9.415057182,57.4821701,63.45665359
2015,05,05125,CAICEDO,ANTIOQUIA,158.6666667,682966.7878,6278,,,,,,,,,,,2.527344227,,,
2013,05,05129,CALDAS,ANTIOQUIA,8936.166667,633981.558,63519,66612,92613,1.390335083,,3,795.7298419,0.008531741,790.1500854,568.3162842,1.390335083,14.06849384,9.727226257,57.72743988,63.94778442
2014,05,05129,CALDAS,ANTIOQUIA,10369.66667,672486.749,64436,71176,101650,1.428149939,2.719837427,3,795.7298419,0.008531741,867.2514038,607.255188,1.428149819,16.09296989,9.415057182,57.4821701,63.45665359
2015,05,05129,CALDAS,ANTIOQUIA,12298.75,710958.1496,65365,,,,,,,,,,,18.81549835,,,
2013,05,05134,CAMPAMENTO,ANTIOQUIA,134.5833333,627003.62,7239,66612,92613,1.390335083,,7,56.35890287,0.000604275,55.96370697,40.25195694,1.390335083,1.859142661,9.727226257,57.72743988,63.94778442
2014,05,05134,CAMPAMENTO,ANTIOQUIA,131.0833333,655362.1492,7191,71176,101650,1.428149939,2.719837427,7,56.35890287,0.000604275,61.42453766,43.00986862,1.428149819,1.822880507,9.415057182,57.4821701,63.45665359
2015,05,05134,CAMPAMENTO,ANTIOQUIA,257.0833333,667295.0241,7140,,,,,,,,,,,3.600606918,,,
2013,05,05138,CANASGORDAS,ANTIOQUIA,261.1666667,632251.8812,12761,66612,92613,1.390335083,,6,117.0020958,0.001254485,116.1816635,83.56378937,1.390335083,2.046600342,9.727226257,57.72743988,63.94778442
2014,05,05138,CANASGORDAS,ANTIOQUIA,341.25,682515.3956,12717,71176,101650,1.428149939,2.719837427,6,117.0020958,0.001254485,127.5184479,89.28926086,1.428149939,2.68341589,9.415057182,57.4821701,63.45665359
2015,05,05138,CANASGORDAS,ANTIOQUIA,295.0833333,714795.2452,12654,,,,,,,,,,,2.331937313,,,
2013,05,05142,CARACOLI,ANTIOQUIA,204.25,625784.4918,3702,66612,92613,1.390335083,,7,43.15995656,0.000462757,42.85731506,30.82516861,1.390335083,5.517287731,9.727226257,57.72743988,63.94778442
2014,05,05142,CARACOLI,ANTIOQUIA,199.75,666804.6154,3675,71176,101650,1.428149939,2.719837427,7,43.15995656,0.000462757,47.03924942,32.93719101,1.428150058,5.43537426,9.415057182,57.4821701,63.45665359
2015,05,05142,CARACOLI,ANTIOQUIA,183.25,693052.4266,3653,,,,,,,,,,,5.016424656,,,
2013,05,05145,CARAMANTA,ANTIOQUIA,155.1666667,631670.6952,4325,66612,92613,1.390335083,,7,43.76227051,0.000469215,43.45540237,31.2553463,1.390334964,3.587668657,9.727226257,57.72743988,63.94778442
2014,05,05145,CARAMANTA,ANTIOQUIA,175.5833333,651193.466,4312,71176,101650,1.428149939,2.719837427,7,43.76227051,0.000469215,47.69569778,33.39684296,1.428149939,4.071969509,9.415057182,57.4821701,63.45665359
2015,05,05145,CARAMANTA,ANTIOQUIA,207.4166667,677682.9818,4321,,,,,,,,,,,4.800200462,,,
2013,05,05147,CAREPA,ANTIOQUIA,1529.5,670156.8483,40152,66612,92613,1.390335083,,3,926.0365507,0.009928877,919.5430908,661.3823242,1.390335202,3.809274673,9.727226257,57.72743988,63.94778442
2014,05,05147,CAREPA,ANTIOQUIA,1572.916667,701329.315,41278,71176,101650,1.428149939,2.719837427,3,926.0365507,0.009928877,1009.270325,706.6977539,1.428149939,3.810544729,9.415057182,57.4821701,63.45665359
2015,05,05147,CAREPA,ANTIOQUIA,1553.833333,734050.2955,42419,,,,,,,,,,,3.663059711,,,
2013,05,05150,CAROLINA,ANTIOQUIA,294.6666667,608163.0419,2960,66612,92613,1.390335083,,7,30.39678813,0.000325912,30.18364143,21.70961761,1.390334964,9.954955101,9.727226257,57.72743988,63.94778442
2014,05,05150,CAROLINA,ANTIOQUIA,303.3333333,642362.4625,2936,71176,101650,1.428149939,2.719837427,7,30.39678813,0.000325912,33.12890244,23.1970768,1.428149939,10.33151722,9.415057182,57.4821701,63.45665359
2015,05,05150,CAROLINA,ANTIOQUIA,304.25,670895.7513,2929,,,,,,,,,,,10.38750458,,,
2013,05,05154,CAUCASIA,ANTIOQUIA,6500.333333,629342.0193,83140,66612,92613,1.390335083,,3,933.3317507,0.010007095,926.7871094,666.5926514,1.390334964,7.818539143,9.727226257,57.72743988,63.94778442
2014,05,05154,CAUCASIA,ANTIOQUIA,7173.666667,672461.6174,85340,71176,101650,1.428149939,2.719837427,3,933.3317507,0.010007095,1017.221252,712.2650146,1.428149939,8.405983925,9.415057182,57.4821701,63.45665359
2015,05,05154,CAUCASIA,ANTIOQUIA,7569.083333,711584.17,87474,,,,,,,,,,,8.652952194,,,
2013,05,05172,CHIGORODO,ANTIOQUIA,1970.25,626986.6727,54820,66612,92613,1.390335083,,3,643.5753661,0.006900355,639.062561,459.6464233,1.390335083,3.59403491,9.727226257,57.72743988,63.94778442
2014,05,05172,CHIGORODO,ANTIOQUIA,2096.5,663203.8759,56357,71176,101650,1.428149939,2.719837427,3,643.5753661,0.006900355,701.4210205,491.1396484,1.428149819,3.720034838,9.415057182,57.4821701,63.45665359
2015,05,05172,CHIGORODO,ANTIOQUIA,2468.5,707277.4671,57920,,,,,,,,,,,4.261912823,,,
2013,05,05190,CISNEROS,ANTIOQUIA,398.9166667,609338.7732,7405,66612,92613,1.390335083,,6,89.92117954,0.000964126,89.29064178,64.22238922,1.390335083,5.387125969,9.727226257,57.72743988,63.94778442
2014,05,05190,CISNEROS,ANTIOQUIA,429.3333333,651280.8621,7351,71176,101650,1.428149939,2.719837427,6,89.92117954,0.000964126,98.00344849,68.62266541,1.428149819,5.840475082,9.415057182,57.4821701,63.45665359
2015,05,05190,CISNEROS,ANTIOQUIA,420.3333333,685384.4092,7303,,,,,,,,,,,5.755625725,,,
2013,05,05101,CIUDAD BOLIVAR,ANTIOQUIA,1635.25,614620.583,21640,66612,92613,1.390335083,,4,285.7657404,0.003063953,283.7619019,204.0960693,1.390334964,7.5566082,9.727226257,57.72743988,63.94778442
2014,05,05101,CIUDAD BOLIVAR,ANTIOQUIA,1727.083333,639558.0855,21588,71176,101650,1.428149939,2.719837427,4,285.7657404,0.003063953,311.4508667,218.0799408,1.428149939,8.000200272,9.415057182,57.4821701,63.45665359
2015,05,05101,CIUDAD BOLIVAR,ANTIOQUIA,1898.583333,666827.8139,21540,,,,,,,,,,,8.814221382,,,
2013,05,05197,COCORNA,ANTIOQUIA,421.1666667,619306.5244,12010,66612,92613,1.390335083,,6,124.6567273,0.001336558,123.7826157,89.03078461,1.390334964,3.506799936,9.727226257,57.72743988,63.94778442
2014,05,05197,COCORNA,ANTIOQUIA,445,675715.4102,11966,71176,101650,1.428149939,2.719837427,6,124.6567273,0.001336558,135.861084,95.13082886,1.428149939,3.718870163,9.415057182,57.4821701,63.45665359
2015,05,05197,COCORNA,ANTIOQUIA,424.75,684873.669,11943,,,,,,,,,,,3.556476593,,,
2013,05,05206,CONCEPCION,ANTIOQUIA,127.25,617429.8738,3009,66612,92613,1.390335083,,7,38.48010296,0.00041258,38.21027374,27.48278236,1.390334964,4.228979588,9.727226257,57.72743988,63.94778442
2014,05,05206,CONCEPCION,ANTIOQUIA,131.5,641967.7985,2932,71176,101650,1.428149939,2.719837427,7,38.48010296,0.00041258,41.93876266,29.36579704,1.428149939,4.484992981,9.415057182,57.4821701,63.45665359
2015,05,05206,CONCEPCION,ANTIOQUIA,146,668135.662,2846,,,,,,,,,,,5.13000679,,,
2013,05,05209,CONCORDIA,ANTIOQUIA,765.25,607570.8489,16161,66612,92613,1.390335083,,5,206.5356662,0.002214456,205.0874176,147.5093384,1.390335202,4.735165119,9.727226257,57.72743988,63.94778442
2014,05,05209,CONCORDIA,ANTIOQUIA,760.3333333,640703.8228,16134,71176,101650,1.428149939,2.719837427,5,206.5356662,0.002214456,225.0994568,157.6161194,1.428149939,4.712615013,9.415057182,57.4821701,63.45665359
2015,05,05209,CONCORDIA,ANTIOQUIA,798.3333333,678886.6207,16136,,,,,,,,,,,4.947529316,,,
2013,05,05212,COPACABANA,ANTIOQUIA,5728.5,662636.3048,57904,66612,92613,1.390335083,,3,797.9401212,0.008555439,792.3448486,569.8948975,1.390335083,9.893098831,9.727226257,57.72743988,63.94778442
2014,05,05212,COPACABANA,ANTIOQUIA,9110.416667,697017.66,58619,71176,101650,1.428149939,2.719837427,3,797.9401212,0.008555439,869.6603394,608.9418945,1.428149939,15.54174709,9.415057182,57.4821701,63.45665359
2015,05,05212,COPACABANA,ANTIOQUIA,7338.166667,745048.7127,59313,,,,,,,,,,,12.3719368,,,
2013,05,05234,DABEIBA,ANTIOQUIA,245.75,642970.5902,17986,66612,92613,1.390335083,,5,230.8617927,0.002475278,229.2429657,164.8832397,1.390335202,1.366340518,9.727226257,57.72743988,63.94778442
2014,05,05234,DABEIBA,ANTIOQUIA,324.8333333,672347.8091,17955,71176,101650,1.428149939,2.719837427,5,230.8617927,0.002475278,251.6120453,176.1804199,1.428149819,1.809152484,9.415057182,57.4821701,63.45665359
2015,05,05234,DABEIBA,ANTIOQUIA,323.4166667,705177.9328,17842,,,,,,,,,,,1.812670469,,,
2013,05,05237,DONMATIAS,ANTIOQUIA,3498,589829.1017,16888,66612,92613,1.390335083,,4,319.2772867,0.003423261,317.0384827,228.0302582,1.390335202,20.71293259,9.727226257,57.72743988,63.94778442
2014,05,05237,DONMATIAS,ANTIOQUIA,3925.333333,614266.6407,17311,71176,101650,1.428149939,2.719837427,4,319.2772867,0.003423261,347.9744873,243.6540222,1.428149939,22.67536926,9.415057182,57.4821701,63.45665359
2015,05,05237,DONMATIAS,ANTIOQUIA,4234.916667,642556.5611,17748,,,,,,,,,,,23.8613739,,,
2013,05,05240,EBEJICO,ANTIOQUIA,218.5,611033.2756,9983,66612,92613,1.390335083,,6,108.0076522,0.001158048,107.2502899,77.13988495,1.390335083,2.188720942,9.727226257,57.72743988,63.94778442
2014,05,05240,EBEJICO,ANTIOQUIA,228.5,644661.9678,9981,71176,101650,1.428149939,2.719837427,6,108.0076522,0.001158048,117.7155685,82.42521667,1.428149939,2.289349794,9.415057182,57.4821701,63.45665359
2015,05,05240,EBEJICO,ANTIOQUIA,246.1666667,671226.4062,9982,,,,,,,,,,,2.4661057,,,
